id,img,label,text,set
92814,img/92814.png,1,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me,train
09124,img/09124.png,0,close your eyes 50% you'll see both of the pics are similar,train
35487,img/35487.png,0,randomly deciding to bake something,train
15480,img/15480.png,1,"we kill you on 9/11 and you elect 3 of us to congress, stupid infidels!",train
10358,img/10358.png,1,why arent there any pharmacies in africa? because you cant take medicine on an empty stomach,train
20857,img/20857.png,0,some people are like old tvs they need to be slapped a few times to get the fucking picture,train
01269,img/01269.png,1,kermit the frog definitely not a muslim,train
02816,img/02816.png,1,help im downing,train
27915,img/27915.png,0,classic photo of anne frank,train
98573,img/98573.png,1,"six years kid: i want to be an architecht, when i grow up cancer: i'm about to end this man's whole career",train
09126,img/09126.png,0,"when your friend plays rap music on the way to a kkk meeting dude, you're embarassing me in front of the wizards",train
59876,img/59876.png,1,"why does a bride wear white? to match the dishwasher, stove and fridge",train
72561,img/72561.png,1,back in my day blowing a tranny meant car trouble,train
75198,img/75198.png,0,"feeling cute might marry my brother again later, idk",train
59140,img/59140.png,1,wanna go masturbate? fuck yeah! masturbating!,train
13852,img/13852.png,0,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,train
59370,img/59370.png,1,when you can't afford a new dishwasher so you hit the rusty one and make it work,train
17928,img/17928.png,0,"i'm not interupting anything personal, am i? yeah niles, we just eloped. i'm your new mom. well, welcome to the family mom!",train
73421,img/73421.png,0,what if he was the second coming of christ certainly would explain his issue with jewish people,train
03849,img/03849.png,0,gmc short for give me cock,train
20956,img/20956.png,0,literally just a photo of the 1924 democratic convention,train
61297,img/61297.png,0,when you pick up the wrong suitcase at the airport,train
38402,img/38402.png,0,running away from racism like:,train
98316,img/98316.png,0,i could have tranquilized that gorilla and i could have grabbed that kid what kid?,train
18236,img/18236.png,0,"shoot boy, i ain't racist i've got four black tires and a color tv",train
07354,img/07354.png,0,is there anything more beautiful than the islamic call to prayer?,train
47981,img/47981.png,0,i hate snow its cold,train
82651,img/82651.png,1,get the hell out,train
01967,img/01967.png,0,when you decide to stop racism by burning its symbol,train
15892,img/15892.png,1,womens day gift packs,train
27864,img/27864.png,1,hey volks...im back ? did jew miss me ?,train
62308,img/62308.png,0,when you and your friends are having wine night and you're feeling sassy,train
54713,img/54713.png,0,this one time at camp we got so baked,train
46739,img/46739.png,0,i'm free mos it's just texting,train
75698,img/75698.png,0,what the fuck am i looking at,train
83510,img/83510.png,0,the look you give when you gonna start trouble,train
29750,img/29750.png,1,this cat is getting raped tonight,train
15694,img/15694.png,0,i love this game,train
92075,img/92075.png,0,we need problem solvers not racist and religious bigots in office,train
04675,img/04675.png,0,i called my boy whatchoo goin do bout that spray bottle now,train
26018,img/26018.png,0,all these flavors and you choose to be salty,train
42603,img/42603.png,0,domestic abuse is not a laughing matter,train
83517,img/83517.png,0,when you remember you have leftovers in the fride when you realize someone ate it before you got home,train
95387,img/95387.png,1,"armed with the knowledge that aids only kills the gays, ernie tells bert to take his new found gift and spread it to the masses",train
36597,img/36597.png,0,white people after 10 shots black people after 10 shots,train
30196,img/30196.png,0,goat porn star,train
21354,img/21354.png,0,"jesus take the wheel. carlos, you take the stereo. and i'll take lookout",train
04328,img/04328.png,0,if only dogs could pick up after themselves,train
32587,img/32587.png,1,corn shit lemon piss,train
10268,img/10268.png,0,bitch please go back to england,train
76932,img/76932.png,0,fine you're right. now can we fucking drop it?,train
59410,img/59410.png,1,stop racism black children and white children are the same,train
80945,img/80945.png,1,feminist literature? you mean cookbooks?,train
73028,img/73028.png,0,"so, 2 gay guys walk into a bar and pick up a tranny",train
65407,img/65407.png,0,and there i was giving epstein a blow job,train
74612,img/74612.png,0,i never get a straight answer for this '',train
96204,img/96204.png,1,"girl muslim "" is this a punching bag""?",train
57281,img/57281.png,0,"roses are red, grass is green pls show bobs and vagene",train
62941,img/62941.png,0,brace yourself disappointment is coming,train
46087,img/46087.png,0,give that man a suicide,train
18739,img/18739.png,0,my feelings a new amazing anime all must suffer with my new angsty episode,train
58367,img/58367.png,0,"we are coming to america one way or another! we will rape, pillage, riot & reap havoc on your nation while stealing your welfare",train
32947,img/32947.png,0,if you hear people from my past speak of me keep in mind they are speaking of a person they don't even know anymore,train
43520,img/43520.png,0,knowing white people he's probably the father,train
81724,img/81724.png,0,why are we walking? your mom woke up mad son,train
96734,img/96734.png,0,life goes on,train
82697,img/82697.png,1,when you catch your goat with another man ya done fucked up,train
96073,img/96073.png,0,"when you vent to a white person ughh, my mom pissed me off wanna kill her? there u go wit dat bs",train
56281,img/56281.png,0,liberals before the election trump and his supporters must accept the results of the election liberals after the election i do not accept the results of the election,train
05283,img/05283.png,0,"life has never given me lemons it has given me anger issues, anxiety, a love for alcohol, a serious dislike for stupid people. but not lemons",train
95103,img/95103.png,0,you're not really drunk until you are speaking fluent ozzy osbourne,train
83607,img/83607.png,0,"your sense of humor is so dark, people are worried about you",train
86917,img/86917.png,0,i was craving five guys before it was a restaurant,train
52910,img/52910.png,0,"i was raped in jail, mom dad takes monopoly way too seriously",train
19062,img/19062.png,0,first living witness to testify against hillary clinton,train
27489,img/27489.png,0,how do we destroy the patriarchy? it's simple. we eat it,train
07628,img/07628.png,1,"when you tell your islamic friend, you cannot go on the same plane as them. all right then. keep your life",train
74368,img/74368.png,0,when the weed man throw in a little extra,train
64089,img/64089.png,1,when you see a black guy in your store but he isn't trying to steal anything impossible,train
29130,img/29130.png,0,you talk like a fag and your shit's all retarded,train
74892,img/74892.png,0,largemouth bass largemouthed ass,train
49725,img/49725.png,0,"i pull up in this and yell ""come on we got some redneck sh*t to do"" are you getting in?",train
61538,img/61538.png,0,slip'n'slide the most fun you'll ever have getting hurt,train
73806,img/73806.png,1,i've got 99 problems and downs syndrome is one,train
83764,img/83764.png,1,"muslim at the entrance: ""hello brother!"" brenton tarrant:",train
47320,img/47320.png,0,"""the person who learned the most about the mueller report today was bob mueller."" trey gowdy did mueller just sign the report?",train
43910,img/43910.png,1,i just started a company selling landmines that look like prayer mats prophets are going through the roof,train
25683,img/25683.png,0,"during sex. i suddenly stopped and didn't move she: ""what are you doing?"" me: ""hush bitch, i seen this on pornhub, its called buffering",train
56973,img/56973.png,0,how to make everyone hate you,train
78395,img/78395.png,0,say the damn pronouns,train
27153,img/27153.png,1,men's shaving map transbender shaving map,train
43216,img/43216.png,1,300 kg bomb vs 1000 kg bomb,train
68407,img/68407.png,1,that look when your father sells you for a goat,train
48970,img/48970.png,0,when your goat tells you she ain't on the pill,train
79352,img/79352.png,1,i got arrested for punching this guy at a new years party. when you hear an arab counting down from ten your instincts kick in,train
17023,img/17023.png,0,when you have a small dick and tell a jewish girl to suck it i can't,train
62789,img/62789.png,0,vw owners be like hmm_must be a tdi meet,train
20814,img/20814.png,0,but i'm happy in my little home the world changes around me,train
